(Intercept),pitch_typeCU,pitch_typeFA,pitch_typeFC,pitch_typeSI,pitch_typeSL,three_plus,batter_stanceR,pitcher_throwsR,strikes,balls,outs,pitch_plate_location_x,pitch_plate_location_z,pitch_initial_speed,pitch_arc_break_x,pitch_arc_break_z,pitch_spin_rate,inning,top_of_inning,pitch_per_atbat,home_team_runs,away_team_runs
1.6623836504922487,-0.1528390651707469,0.40736223224266466,0.22235950526924497,0.740399024889674,-0.10551718042621985,0.12715761427155942,-0.008651660589454283,0.0657819845798819,-0.056309394607063225,0.04007298923655342,-0.0656356803495443,-0.09559910730041606,0.18388564949803524,-0.02195640934653067,0.006713077429514505,-0.005410713227256034,-7.064035857438968e-5,-0.03050184618226818,-0.004720658592101161,0.039229805294485984,0.0067735574853793196,0.012011814125228013
1.5487098914714343,-0.15760847533541272,0.4064244932851534,0.2024265085370111,0.7345257960954824,-0.11981348685038895,0.13054661038918564,-0.012943976908376544,0.07430886782790404,-0.05629061900995846,0.040430565473753774,-0.06920774041541701,-0.08411228415560104,0.18613226357816628,-0.020339895210225972,0.004202256297054044,-0.008190448669358013,-9.083121568338124e-5,-0.029212185550929543,-0.013509339715639598,0.034365266276035214,0.007851224048713423,0.008942213118382256
1.5936260269880522,-0.13151246347421314,0.41199470393140675,0.2247404449861111,0.742911787483392,-0.13094166938446863,0.11540523976868358,-0.013752472662779958,0.068270017662324,-0.03638029546101811,0.050932045214870984,-0.06677686168824969,-0.08809318225703017,0.18387584306915788,-0.020607763601586993,0.007292770249917717,-0.00725226205645059,-9.58934093123848e-5,-0.02721979710313648,-0.023224601612436585,0.0220885005069549,0.008247232904998288,0.0071184342610963154
1.4400805962914358,-0.1771742501364327,0.3942957915623756,0.19131570783251978,0.7198851965152878,-0.16327476707524635,0.11829291798856281,-0.022841453911779625,0.06117911091888773,-0.03542470166303493,0.04282869755206804,-0.06899258318236741,-0.07672424442436322,0.19294827392995179,-0.01929587986223699,0.004545998965253492,-0.01145373055818959,-8.27210418923406e-5,-0.02776632491214418,-0.02362025727546674,0.0278563903171841,0.006431145919762784,0.008062941245810383
1.7162606169186816,-0.15537777820786686,0.41257981437100494,0.21697098745740423,0.7458466677695791,-0.14437548536758893,0.11593386522795708,-0.005910179082092603,0.06765479930544321,-0.033666292836419344,0.04491622664637145,-0.06835238929211986,-0.08016317266197577,0.18363481298767573,-0.022142927473727085,0.007338678326418288,-0.007654240411069418,-8.477059255819444e-5,-0.03167822745428835,-0.018926473612858877,0.0243836137903639,0.0064452623185475375,0.012338009441720452
1.7019392997076865,-0.1392665160527052,0.39280409074233796,0.2486160246250188,0.7464537257418459,-0.13247646119777293,0.14395010708671913,-0.011556824495420247,0.061575955733569304,-0.04072130166106998,0.04911231343476267,-0.06493618394346778,-0.08352435677645498,0.18561310877777748,-0.021829711496426978,0.006906814658978586,-0.004680934808786761,-7.83141237054443e-5,-0.030588035084443403,-0.020128633274466734,0.023331214158599147,0.005647915504484181,0.011226815071288775
1.5512683877752524,-0.13312003936011713,0.3739996834498386,0.23267490000073676,0.7248758567816294,-0.14034134564879666,0.11507124698039962,-0.005733395590455832,0.06336423996959559,-0.04487011566953464,0.05988901066557198,-0.06334250488930064,-0.09578374913341568,0.1859926029739128,-0.019561719865524303,0.011328455103304613,-0.005127496636321354,-1.0355809270670435e-4,-0.03190946042283422,-0.016481920904541633,0.021582518280177952,0.009408996247341444,0.01107265513317457
1.2963392042446091,-0.14628692275772537,0.41238811428130895,0.2631736447669636,0.7490383333524189,-0.10677566586707521,0.10961591517215678,6.448074643347328e-4,0.06994252413469365,-0.031946985013266184,0.05611930577565044,-0.062065674524535805,-0.093881301726226,0.18950682407790886,-0.018174139567799952,0.009263750123634925,-0.01205869209760987,-8.695975900234091e-5,-0.031809961862421576,-0.004693780817088653,0.023589961127422985,0.006459305793552278,0.01189415075899013
1.513728995816445,-0.18426465880145695,0.4486023539029757,0.22645447862398743,0.7780248170428526,-0.13073478143856912,0.11356371210119479,-0.006266939024558844,0.059564941406778434,-0.04383141588690119,0.05106311977265358,-0.06165445150430853,-0.08682207717037466,0.1887497667367433,-0.020388808472694406,0.006827988837789954,-0.014210567117560843,-1.0391427261692064e-4,-0.029285272720438554,-0.008616906744048507,0.029018024929861743,0.004540972036003836,0.008981821563701914
1.7392054142878057,-0.1251819157392185,0.43958895653917895,0.25435589095078587,0.7441382790979507,-0.10743539821580847,0.1441576345665973,-0.020702775615791612,0.039320743241168035,-0.0325218591945044,0.050804125095860506,-0.06385561309239128,-0.09553906356140442,0.18426011353475646,-0.022122748599717478,0.007291243632451597,-0.0030899403168769624,-9.336130289189271e-5,-0.030239712943043486,-5.616408293501046e-4,0.026880728274789358,0.00641730947596897,0.009008479831070393
1.4629360711530008,-0.1630904168453826,0.41750264209379456,0.24789557053892333,0.7474426371113815,-0.13637370952129127,0.13532262378338833,-0.02426011833969901,0.07419253486378444,-0.03187299516862416,0.05261677943551427,-0.06907210761103326,-0.0950172907797054,0.18410803227257602,-0.019003728495439708,0.009395198592081856,-0.009629249295175855,-9.829539015809327e-5,-0.031743176200482996,-0.014843140524764207,0.02005867976060432,0.008386627407846637,0.007349073240021876
1.5616696482261951,-0.1819081061877297,0.42326503398017973,0.21604182118185175,0.7391316843781803,-0.14950294601539757,0.1253706048205197,-0.013554658408916348,0.056049634990753126,-0.030459485364128985,0.05744675525541537,-0.06266913303179897,-0.09669688369860213,0.1891655327129119,-0.02019875809299864,0.008345576216408164,-0.011048767286961468,-9.760280159684563e-5,-0.032364446207445566,-0.023722503870563474,0.01739137524861642,0.011387282405114961,0.009249566986445424
1.549839833604328,-0.16433662470861982,0.39378641992800306,0.2030047236466798,0.7216036086639652,-0.16335943255492158,0.10086367391986345,-0.02321462757971937,0.04916811630289005,-0.02716119138847738,0.055880144641013534,-0.05873234568850757,-0.1020692238912119,0.19375842185079295,-0.019878393149673088,0.011092178918048652,-0.007983164033548117,-1.055136427656147e-4,-0.031054299627137048,-0.01581529920176631,0.02016814282327582,0.010093062260236544,0.009817757766062711
1.7428747491955465,-0.14196862405510044,0.39675928769264335,0.18517558613778515,0.7406181650713828,-0.15238540070980863,0.11422586390511938,-0.01599543537131972,0.04558894605057557,-0.047285220554353025,0.050111117056437844,-0.06125029898432186,-0.0820079568409564,0.18751593350194667,-0.021878379168325395,0.007965347712290856,-0.005025778002780617,-9.624955986742338e-5,-0.028103352456391773,-0.013075576108053627,0.02511260906443019,0.008468734571966584,0.006859421407514361
1.7776950635155928,-0.10928529530778695,0.4065671943666542,0.1916919299012231,0.7408103685586236,-0.11797430760902204,0.11823255814523043,-0.01965349365497433,0.06131849138833015,-0.027559183697086133,0.05320305497918777,-0.07479784443092684,-0.09056352893619458,0.18478264020288726,-0.02216247302591503,0.009173675816636792,-0.003438651892700669,-9.958872967424984e-5,-0.028765236026714838,-0.01753704456496044,0.020585534702447682,0.007917662591648061,0.00819771077708798
1.5736304219493065,-0.14726367306869964,0.4342762005844824,0.23016022102454153,0.7664032554680039,-0.12077256888193956,0.11956186872139579,-0.014039007303516472,0.08167446923141305,-0.03268299215497996,0.04876142809447807,-0.0765861298579381,-0.0910650777889876,0.18640751264056069,-0.020743769106144918,0.007978897921268656,-0.009795237296794683,-9.59895748681914e-5,-0.03012298335683473,-0.01590564902226607,0.024589432495924386,0.008987945502827978,0.006243257074029972
1.6359345300157797,-0.11560516089020148,0.43748737312161856,0.26174134563994716,0.760356907803307,-0.10815050848033858,0.11030253418524351,-0.008727572703172566,0.06444470234217767,-0.03452910098837154,0.047880572422533615,-0.06795553597764285,-0.09901126066228051,0.18595652838564392,-0.021331432113276923,0.006192850023697259,-0.007693773432234931,-8.800435719444428e-5,-0.02935510850287096,-0.01985649636258932,0.021431319104476966,0.00667064724241688,0.010088869599114864
1.554147127635061,-0.14283922998974585,0.406168974194822,0.22448709494068755,0.7396590830388287,-0.12868308552865415,0.10482913434002047,-0.006829260417400101,0.06842151253180655,-0.01741538187591194,0.055905045328984784,-0.06779079854576064,-0.09485765288454048,0.18984716741222735,-0.020197242955856808,0.007077656174972386,-0.0075863950772040445,-9.950579669383882e-5,-0.0304517930931421,-0.01298729055388855,0.015520656749848899,0.00602869467841125,0.014662004366880907
1.500356770587354,-0.1561311814939199,0.40616580670594044,0.2308876103714166,0.7453855113408309,-0.1233779338448934,0.131780505695659,2.0640061678350603e-4,0.07559269047961095,-0.03141491340120772,0.05133305218736192,-0.059482896815813924,-0.09568973421781327,0.19144585591627594,-0.019807520214150727,0.006560733900142126,-0.008148063637922028,-9.934678615210139e-5,-0.031506273121946565,-0.015915653243288932,0.02191354988865202,0.00765760820080288,0.010314469393568662
1.7178292444028074,-0.15334128246993142,0.4292670997606818,0.25463430850833174,0.7563684011880417,-0.12071843961674303,0.1267015340464451,-0.002293214489433853,0.06619773328517575,-0.030591025415210804,0.05191635855142617,-0.05661151058272122,-0.09661442513968786,0.18795575651081753,-0.02198005491194855,0.006959256163707554,-0.007190172406628767,-1.0765582418965152e-4,-0.03292574918569005,-0.020970420405074366,0.024631179311327984,0.006877004318611755,0.00935551701776792
1.6837536260083086,-0.15686854767694441,0.4528287566307984,0.2931299575216713,0.7766074099246701,-0.12077463998939646,0.13039340000780164,-4.2515482464970666e-4,0.06880967808979377,-0.03064406427962356,0.04857791855802524,-0.053430487560002904,-0.09652470605707916,0.1885641868669424,-0.0224444548313344,0.00753242673101552,-0.008094682604054035,-9.250371475506508e-5,-0.029842400280269334,-0.011284096386283915,0.02618432973903307,0.005073296261738085,0.010255372683622293
1.6219460758534432,-0.17065309153401784,0.45688868420931955,0.2677731989472653,0.7815035286373722,-0.12365900439905235,0.12751879839238764,-0.013977920098628065,0.07727804368428039,-0.04245968550904741,0.052868456361424246,-0.05771108170496834,-0.0866293915596267,0.17521012339960013,-0.021481974129244935,0.00788873229487415,-0.011071941494163106,-8.633303700127891e-5,-0.030335255452750932,-0.021916821242039107,0.02602777083022362,0.004910583980953094,0.010454251088105031
1.8539642043591742,-0.1589967909923108,0.43910826234781125,0.26103127017499833,0.7762125762662176,-0.10614402897096017,0.11143716432011179,-0.014247213712666755,0.05933847686377642,-0.047857716735221524,0.05059277167435331,-0.06523903951425332,-0.0900129972120878,0.1804827561695972,-0.02348284791257386,0.004442997152134049,-0.0028612083251021827,-8.993010560298843e-5,-0.02916403139773454,-0.019860669760825445,0.03235181050146154,0.0038205659853734406,0.010871601032815342
1.8215703865299788,-0.111426891520857,0.4285326482177302,0.2337602424789211,0.7715766677131155,-0.09922612844685152,0.1287746818123327,-0.009455058121229376,0.06143516881617333,-0.050317412178065325,0.041077880985475185,-0.062240178040959854,-0.09446274653779414,0.18389226977401388,-0.02285210574060981,0.009255501843727892,0.0011753910257296923,-9.734019004566337e-5,-0.028892560209955554,-0.023034332402649734,0.035725911019997926,0.005619407520489209,0.010439854559516301
1.57739853349538,-0.13665406159721366,0.40527652167663053,0.2107358720781784,0.7619163146533984,-0.11164377618462334,0.1314056879141248,-0.008888089073374014,0.07770004322445882,-0.04646878422810426,0.030560300863929052,-0.06778144163888891,-0.09409712583270441,0.19837546265222064,-0.021080320232300265,0.008200025943927929,-0.005609939933009263,-8.715567656661057e-5,-0.03057308109817452,-0.011210610869782154,0.03867259502632739,0.006979973633697414,0.00958981956598109
1.3420664766231705,-0.12670082393478724,0.41768109232852485,0.23585596327132305,0.7397800939673213,-0.10028515502417941,0.12488925709642214,4.6326868408431976e-4,0.08024713771201589,-0.05840740128763033,0.0455429505932246,-0.07286828748763687,-0.08495286382192091,0.19866999323465281,-0.01921937666958594,0.0077822951868890405,-0.01072206390548399,-7.879936138847005e-5,-0.029072569580382297,-0.01229593100027949,0.0403881157527734,0.0038221432643172084,0.010242371321433068
1.5968852090896193,-0.13927463878443846,0.42335909594882076,0.25098936863786775,0.7313815465673302,-0.12844976284327525,0.12856970436202705,-0.011703806549327513,0.06844957043096554,-0.052200811960428764,0.051200076060234176,-0.06538179322749488,-0.08807905833934489,0.18694509642036994,-0.020957103813269727,0.007837093293881799,-0.008676548029388177,-7.942593955864126e-5,-0.03516327799675169,-0.00695237539156442,0.030040664109966423,0.007148124681388401,0.00951103614001224
1.5464655426413803,-0.1364870614859837,0.39655732428700674,0.2134639254192762,0.7108055154724972,-0.1208139639981161,0.1167329437111066,-0.02067914118771491,0.07324288846265785,-0.034070845668508896,0.06314866710659388,-0.05945741579174056,-0.09123371861900803,0.1851641203654954,-0.020067645745085756,0.007718102076009222,-0.006572939092643653,-8.43649002780014e-5,-0.033891156285745495,-0.011068203874426847,0.020423837451553913,0.006643550961007057,0.010362394521644462
1.3337170693422584,-0.1504323037249539,0.3855145890063877,0.21530240909741016,0.7084097651052043,-0.13729105220235777,0.09991806944557352,-0.012436233183361215,0.07892099548773436,-0.03401260399583742,0.05440846271882529,-0.06759916372187261,-0.0953198150426719,0.1851580094646982,-0.01773648058213097,0.009121110414865605,-0.007850887774290457,-9.145647596375056e-5,-0.029325026221645227,-0.011626669103874325,0.02389195787418816,0.005807996719121064,0.008685874668773479
1.2059290014981103,-0.14134168290969626,0.3514951136756014,0.18258622962974427,0.6837017605719898,-0.14100364167178916,0.10531260554653732,-0.017951210840902586,0.06653963918489549,-0.034438952684761326,0.03617560756713351,-0.07335927946134968,-0.09405129086619587,0.18946792798553466,-0.015588077257003164,0.0058615670926462525,-0.007515862375577721,-1.038702505278602e-4,-0.030828084249612385,-0.010728524656076377,0.027492285001277938,0.00796229214457893,0.00847648744861876
1.6635469366482334,-0.14038714719038514,0.3943010567154806,0.24729919654781485,0.7380553769487379,-0.1512272940501803,0.08881741673813726,-0.013367118367768802,0.05621467048671999,-0.03858695330460733,0.034719068409719396,-0.0707387601226501,-0.10186326309079718,0.18989819833939994,-0.021026971202238526,0.008655786969350246,-0.004558699585294615,-1.0216452586388182e-4,-0.027899958003897506,-0.013230651848414593,0.03012261144161484,0.005306911938785038,0.011062350565016052
1.7441308954614936,-0.14874121236439777,0.4249714163704611,0.23615328652605808,0.7605317840692442,-0.13855835717192286,0.10526784609736764,-0.014429529876810405,0.06693312022548399,-0.03171332720247998,0.05425874447845349,-0.06981898303110703,-0.09455678154177766,0.19098144332600483,-0.022737900575886236,0.007832607620789193,-0.010109137648024211,-8.90493635704134e-5,-0.02911091441266333,-0.02278746793671537,0.019689538206243053,0.005876732558479851,0.00998215740016422
1.5214085035004574,-0.12350652733871692,0.4343704923970753,0.2740661628834388,0.7569625697621268,-0.1031095742379666,0.10550573646607093,-0.0037233927578071337,0.0700006948016624,-0.03674988007216198,0.054013717896445816,-0.06846633556801426,-0.10347721866085768,0.19227420482013732,-0.020412501939493292,0.008123882232436291,-0.009928405314894851,-9.865923184310743e-5,-0.0290080614566175,-0.022984495364081675,0.02433399873613007,0.004481134646975189,0.010608289419315058
1.4587933587462572,-0.14042419863284342,0.41366064302849986,0.23220283684904075,0.7309488634642763,-0.12478256211999852,0.11825718295379889,-0.020045520981521334,0.043304947830262494,-0.03664506254258357,0.06407838287193697,-0.07123559891042369,-0.09827392951138221,0.19177092231522225,-0.01880000577042184,0.007130210104495383,-0.010270920809087423,-1.0820750384044036e-4,-0.029757261844910732,-0.03404356507014699,0.01906639559632821,0.0037754305760841775,0.011314137156472637
1.5835652708849184,-0.11781389528132802,0.3935507553172182,0.23328607640122365,0.7135272029203469,-0.12564803163746188,0.09550037551197052,-0.027250495528813694,0.05378542622622058,-0.026423081355172667,0.06028928524603301,-0.06173659154600009,-0.09838468915562604,0.19597640934773825,-0.020086358774516984,0.0060931336329297665,-0.005998796918451728,-9.982868065905671e-5,-0.028758163516433163,-0.015079003419790465,0.014204257005608614,0.0012328985607466944,0.01009941396785511
1.4315677361112973,-0.11435096115873254,0.43306834842683306,0.22988109237402093,0.7584144416726228,-0.11007182844332641,0.09586229002105018,-0.013275115808620688,0.0524772574761681,-0.031012769595054994,0.054646680135641196,-0.06338465677364555,-0.09752889205679992,0.19875496946947807,-0.019065880070221773,0.008007862199746734,-0.009278653506646826,-1.0532793954762146e-4,-0.028225696405118444,-0.020705041902227755,0.021141564038915105,0.001974295383483108,0.009912662225057971
1.706453749863991,-0.1275047628948603,0.4266166417605718,0.2205549821968772,0.7448229342733175,-0.12614430820557157,0.1285605119118065,-0.005856584495532405,0.0722999778835509,-0.023222630416837396,0.06104719055048728,-0.06243902726458721,-0.10500880298575806,0.18997396298064687,-0.022025704835848904,0.005687233752517,-0.005297453760386657,-1.0007902185367767e-4,-0.02817490977940324,-0.013173739785581215,0.01694250571629007,0.00500881894525878,0.005821932404625083
1.3180963719901506,-0.12319107635220862,0.3996756826293509,0.19339526694879433,0.7142195975836085,-0.1349153275414661,0.1269769907522687,-0.026971566609531754,0.06569063274664637,-0.038952396786231,0.05541997620705901,-0.05693337883156044,-0.08103725713582671,0.19523757723754306,-0.017628033225667646,0.00798741172203117,-0.009815863667244563,-9.165372779759004e-5,-0.03251640723989089,-0.008562022686669326,0.02167851360638101,0.004624885974877194,0.009091197593719203
1.4397037370520895,-0.14669686063599896,0.4117045479772543,0.22192079112025265,0.7230688938879783,-0.13864704596423735,0.10784738261886188,-0.01893739088813755,0.05061212269752874,-0.046085885271726836,0.04192931225719393,-0.0691140396923065,-0.0795640726286127,0.1819078907570767,-0.018866989667795365,0.00875766341534945,-0.010670153480415693,-8.547825846883121e-5,-0.028514556843914962,-0.010850310125089555,0.03070723746948522,0.003671278770222503,0.006153083919619632
1.5819522675739803,-0.11185768160763859,0.3779643858947667,0.1911563899770625,0.7220892288420583,-0.14438145646757908,0.09861043748717334,-0.01899873016054767,0.05588668510137472,-0.04616341633486444,0.041049336313435554,-0.06720248074470382,-0.08616952143258774,0.1923867337185309,-0.019890554100030114,0.008250743754899235,-0.002017073141926279,-1.0365057507471842e-4,-0.029251309973163938,-0.01176344721902984,0.03522359537707099,0.006893489666173518,0.006224676809827975
1.7852236786860087,-0.12040708407301949,0.4044141845690819,0.2074566718323853,0.7514642110205257,-0.13512777231250991,0.0897474239879989,-0.019318370567970526,0.044159262986455484,-0.03857238452160612,0.0393796735380104,-0.06808313487522183,-0.09236001907602398,0.19047700699195377,-0.021966334870625062,0.007047619489773808,-0.0022725893061935547,-1.1445960928943399e-4,-0.030654319748271715,-0.014330244088675831,0.03403682673799777,0.0047250664346076745,0.00945290211448887
1.6230750257383766,-0.1667047727304001,0.42115032729609203,0.23724350503871727,0.7539576030052122,-0.13856809513735488,0.10898830698574832,-0.013139367085075472,0.041118511570764245,-0.043485177481294116,0.049864687982149956,-0.0640828221139522,-0.08682836421645031,0.19340312030471302,-0.02140248935262317,0.008605062524831768,-0.011917579294341497,-9.449572332548295e-5,-0.027733319649875014,-0.024720342128761397,0.029235064623277324,0.004817463516590421,0.008549647051922064
1.75439301551835,-0.15279941729325913,0.4034348374556878,0.2327622743973309,0.75049032165925,-0.11987668108729191,0.12757099747579057,-0.014527542477959584,0.038657978540154195,-0.03835368723296194,0.04935538069981268,-0.05805361113545231,-0.08057284132094626,0.1997095467505,-0.02239230363159249,0.005637987211807763,-0.0033405870314014412,-9.194138501730944e-5,-0.029654305119636716,-0.020804212348308315,0.027116530504118955,0.006753741826980064,0.008621003042479666
1.4601030088403526,-0.1602026810632138,0.43207645074909606,0.27559695774101883,0.7583529279004729,-0.09881310286809568,0.10973876169507725,-0.023135027663436628,0.052048404376817375,-0.03749184434417261,0.05514094651078927,-0.05536228535638711,-0.08868776058540961,0.19547333464845762,-0.019976377600467977,0.0076461673600121995,-0.013113201590752717,-8.424345645139228e-5,-0.03200929728416648,-0.007484769124502563,0.02498635590444146,0.004100205978650715,0.011542975915025863
1.6297530133395877,-0.16710137469006678,0.420294018897008,0.22776143443832866,0.7416420329128138,-0.12146892751261143,0.11097430888048278,-0.03198953626234745,0.05299226116061724,-0.039059141368993334,0.056799322159842965,-0.06076656532815505,-0.08673420207513928,0.1898827927586253,-0.021103544980157322,0.0071310356807504915,-0.0098787445087491,-9.461610351537119e-5,-0.028394922007234574,-0.018955408126629786,0.025311956630697206,8.326635283155172e-4,0.012163250802672977
1.3457756767813787,-0.18749547407317313,0.4198951609056762,0.2078911709781417,0.7413953871473511,-0.13973705411642717,0.11260427312602131,-0.0056224523127734235,0.04318527960321841,-0.03896133142373477,0.05609540849295053,-0.06326099772304679,-0.08836646410695811,0.19080903815654424,-0.01858360344660189,0.006720291105107528,-0.01570950455034446,-8.562677487422579e-5,-0.02922052689010669,-0.016894723734838288,0.025743023564690812,0.002501083689862766,0.013358142682992584
1.4578615156165533,-0.14994569387347073,0.42362082952741414,0.22862354177861846,0.7556564181251147,-0.11323496000696204,0.09438045441282017,-0.01826190935008486,0.057839002342590165,-0.034884500729444934,0.05645764035022382,-0.07027164980666543,-0.08402786164640877,0.2015217937328481,-0.020404975483860954,0.007226885018093357,-0.01333314643029444,-7.024029639724399e-5,-0.02962550292907596,-0.012211369591282195,0.026362347410943406,0.0022182949628966053,0.0121862549345106
1.3498923166388734,-0.13492947293736524,0.39944297458826633,0.2367147992136313,0.7170105345813407,-0.12924460313640324,0.09699079692928553,-0.011369799230801959,0.06843826847159648,-0.039356452850537856,0.04795651631105692,-0.06670688309857073,-0.0757768420190951,0.1971414549251481,-0.01830630563187391,0.007967513398167156,-0.00972546060766532,-9.260557032232955e-5,-0.02795066194515464,-0.0042584669401420075,0.02539452425773725,0.004607534244267144,0.007926847961019836
1.4227077649029434,-0.16595929374820728,0.3943482202820999,0.18556032521247767,0.6816993379911258,-0.1311443455396275,0.10896710354001277,-0.01532365263790483,0.07180462804938031,-0.03475021110202105,0.061836559141541084,-0.06504370424856284,-0.08220587756287495,0.1932649574218385,-0.01852622778914359,0.007318526285720992,-0.007488163073734487,-1.0294846022149549e-4,-0.027957977392759768,-0.008356581187435293,0.018416002236396084,0.005441517649061886,0.010715092414183034
1.3723099059636112,-0.18264616411580362,0.4180203064065404,0.1867253584070386,0.7204478027175079,-0.15032383037877867,0.11863079124348061,-0.017876549750085537,0.06405804273427179,-0.039816515868892406,0.053735257847676125,-0.07319249221557687,-0.08786386019433545,0.19449315188512264,-0.018245236681304483,0.0056654854671780224,-0.012186485988316769,-1.0462237599494633e-4,-0.02925416723302844,-0.018398263265725606,0.023610955621904697,0.007307927166631572,0.009962889051982176
1.4810055105400775,-0.1704575032203247,0.40836402147479145,0.21214302975594404,0.7284588564517664,-0.14510924467132122,0.10209402458804423,-0.009143514791271016,0.06348901811474486,-0.025124362826642016,0.05697250170194123,-0.06237525664470558,-0.08752823230313891,0.17990243317468754,-0.019360847344061308,0.007221036568229739,-0.008250394594583198,-9.545248779416215e-5,-0.028451190112641238,-0.028477194742190005,0.022412948999216666,0.0073421506296902595,0.012327357641223974
